,Vote ID,File,Date,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Code,interinstitutional file number,Committee responsabile,De,Subject,Final vote?,Author,RCV,Vote
1226,1227,54.0,2010-12-14 00:00:00,"Mobilisation of the European Globalisation Adjustment Fund: SI/Mura, Slovenia",,Bud,Motion for a resolution,A7-0336/2010,2010/2243/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1227,1228,54.0,2010-12-14 00:00:00,Mobilisation of the European Globalisation Adjustment Fund: Heidelberger Druckmaschinen AG/Germany,,Bud,Motion for a resolution,A7-0337/2010 ,2010/2241/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1228,1229,54.0,2010-12-14 00:00:00,Mobilisation of the European Globalisation Adjustment Fund: Wielkopolskie Automotive from Poland,,Bud,Motion for a resolution,A7-0359/2010 ,2010/2253/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1229,1230,54.0,2010-12-14 00:00:00,Mobilisation of the European Globalisation Adjustment Fund: Aragón - Retail trade from Spain,,Bud,Motion for a resolution,A7-0358/2010 ,2010/2252/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1230,1231,54.0,2010-12-14 00:00:00,Mobilisation of the European Globalisation Adjustment Fund: Comunidad Valenciana - Textiles/Spain,,Bud,Motion for a resolution,A7-0357/2010 ,2010/2251/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1231,1232,54.0,2010-12-14 00:00:00,Mobilisation of the European Globalisation Adjustment Fund: Comunidad Valenciana - natural stone from Spain,,Bud,Motion for a resolution,A7-0356/2010 ,2010/2250/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1232,1233,54.0,2010-12-14 00:00:00,Mobiliation of the European Globalisation Adjustment Fund: Lear from Spain,,Bud,Motion for a resolution,A7-0351/2010 ,2010/2265/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1233,1234,54.0,2010-12-14 00:00:00,Mobilisation of the European Globalisation Adjustment Fund: H.Cegielski-Poznań from Poland,,Bud,Motion for a resolution,A7-0352/2010 ,2010/2266/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1234,1235,54.0,2010-12-14 00:00:00,Extension of the scope of Directive 2003/109/EC to beneficiaries of international protection,***I,Leg,Draft legislative resolution,A7-0347/2010 ,2007/0112/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",single vote,1.0,0,RCV,+
1235,1236,54.0,2010-12-14 00:00:00,EU rapid response capability,,Non,Proposal for a recommendation to the Council,A7-0332/2010 ,2010/2096/INI,Committee on Development,Development,single vote,1.0,0,RCV,+
1236,1237,54.0,2010-12-14 00:00:00,Good governance and EU regional policy,,Non,Motion for a resolution,A7-0280/2010 ,2009/2231/INI,Committee on Regional Development,Regional development,single vote,1.0,0,RCV,+
1237,1238,54.0,2010-12-14 00:00:00,Creation of an immigration liaison officers network,,Non,Motion for a resolution,A7-0342/2010,2009/0098/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",single vote,1.0,0,RCV,+
1238,1239,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Amendments by the
committee responsible
– separate votes",0.0,committee,RCV,-
1239,1240,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Amendments by the
committee responsible
– separate votes",0.0,committee,RCV,+
1240,1241,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 2, point b",0.0,committee,RCV,-
1241,1242,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 2, point b",0.0,PPE,RCV,+
1242,1243,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 2, point c",0.0,GUE/NGL,RCV,-
1243,1244,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 2, point c",0.0,committee,RCV,+
1244,1245,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 2, point d",0.0,GUE/NGL,RCV,-
1245,1246,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 2, point d",0.0,committee,RCV,+
1246,1247,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 2, after point d",0.0,committee,RCV,+
1247,1248,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 3, paragraph 2, point e",0.0,"committee
GUE/NGL",RCV,+
1248,1249,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 12, paragraph 1, point f",0.0,PPE,RCV,+
1249,1250,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 12, paragraph 2, point c",0.0,PPE,RCV,+
1250,1251,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 12, paragraph 2, point e",0.0,PPE,RCV,+
1251,1252,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 16, paragraph 1, subparagraph 1",0.0,committee,RCV,+
1252,1253,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Recital 13,0.0,GUE/NGL,RCV,-
1253,1254,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Recital 13,0.0,PPE,RCV,+
1254,1255,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",After recital 13,0.0,GUE/NGL,RCV,-
1255,1256,54.0,2010-12-14 00:00:00,Single application procedure for residence and work,***I,Leg,Draft legislative resolution,A7-0265/2010 ,2007/0229/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",After recital 16,0.0,PPE,RCV,+
1256,1257,54.0,2010-12-14 00:00:00,European Protection Order,***I,Leg,Draft legislative resolution,A7-0354/2010,2010/0802/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: legislative resolution ,1.0,0,RCV,+
1257,1258,54.0,2010-12-14 00:00:00,Trafficking in human beings,***I,Leg,Draft legislative resolution,A7-0348/2010,2010/0065/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Article 4, paragraph 1",0.0,original text,RCV,+
1258,1259,54.0,2010-12-14 00:00:00,Trafficking in human beings,***I,Leg,Draft legislative resolution,A7-0348/2010,2010/0065/COD,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: legislative resolution ,1.0,0,RCV,+
1259,1260,54.0,2010-12-14 00:00:00,"Territorial, social and economic cohesion",,Non,Motion for a resolution,A7-0309/2010 ,2009/2233/INI,Committee on Regional Development,Regional development,Paragraph 6,0.0,original text,RCV,+
1260,1261,54.0,2010-12-14 00:00:00,"Territorial, social and economic cohesion",,Non,Motion for a resolution,A7-0309/2010 ,2009/2233/INI,Committee on Regional Development,Regional development,Paragraph 20,0.0,original text,RCV,+
1261,1262,54.0,2010-12-14 00:00:00,"Territorial, social and economic cohesion",,Non,Motion for a resolution,A7-0309/2010 ,2009/2233/INI,Committee on Regional Development,Regional development,vote: resolution (text as a whole)  ,1.0,0,RCV,+
1262,1263,55.0,2010-12-15 00:00:00,"Mobilisation of the Flexibility Instrument for the Lifelong Learning Programme, for the Competitiveness and Innovation Programme and for Palestine",,Bud,Motion for a resolution,A7-0367/2010 ,2010/2293/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1263,1264,55.0,2010-12-15 00:00:00,Draft general budget of the European Union for the financial year 2011 as modified by the Council,,Bud,Motion for a resolution,0,0,0,Budget,08 20 02,0.0,"Rebecca
Harms et al.",RCV,-
1264,1265,55.0,2010-12-15 00:00:00,Draft general budget of the European Union for the financial year 2011 as modified by the Council,,Bud,Motion for a resolution,0,0,0,Budget,10 02,0.0,"Bairbre de
Brún et al.",RCV,-
1265,1266,55.0,2010-12-15 00:00:00,Draft general budget of the European Union for the financial year 2011 as modified by the Council,,Bud,Motion for a resolution,0,0,0,Budget,21 06 07,0.0,"Rebecca
Harms et al.",RCV,-
1266,1267,55.0,2010-12-15 00:00:00,Draft general budget of the European Union for the financial year 2011 as modified by the Council,,Bud,Motion for a resolution,0,0,0,Budget,9 0 2,0.0,"Rebecca
Harms et al.",RCV,-
1267,1268,55.0,2010-12-15 00:00:00,Draft general budget of the European Union for the financial year 2011 as modified by the Council,,Bud,Motion for a resolution,0,0,0,Budget,9 0 1,0.0,"Rebecca
Harms et al.",RCV,-
1268,1269,55.0,2010-12-15 00:00:00,Parliament's position on the new 2011 Draft Budget as modified by the Council,,Bud,Motion for a resolution,A7-0369/2010 ,2010/2290/BUD,Committee on Budgets,Budget,vote: resolution (text as a whole)  ,1.0,0,RCV,+
1269,1270,55.0,2010-12-15 00:00:00,Mobilisation of the European Globalisation Adjustment Fund: Noord Holland ICT/Netherlands,,Bud,Motion for a resolution,A7-0353/2010 ,2010/2279/BUD,Committee on Budgets,Budget,single vote,1.0,0,RCV,+
1270,1271,55.0,2010-12-15 00:00:00,Law applicable to divorce and legal separation,*,Leg,Draft legislative resolution,A7-0360/2010 ,2010/0067/CNS,Committee on Legal Affairs,Juridical Affairs,single vote,1.0,0,RCV,+
1271,1272,55.0,2010-12-15 00:00:00,Credit rating agencies,***I,Leg,Draft legislative resolution,A7-0340/2010 ,2010/0160/COD,Committee on Economic and Monetary Affairs,Economic & monetary affairs,vote: legislative resolution ,1.0,0,RCV,+
1272,1273,55.0,2010-12-15 00:00:00,Repeal of directives regarding metrology,***I,Leg,Draft legislative resolution,A7-0050/2010 ,2008/0227/COD,Committee on the Internal Market and Consumer Protection,Internal market & consumer protection,vote: legislative resolution ,1.0,0,RCV,+
1273,1274,55.0,2010-12-15 00:00:00,Citizens’ initiative,***I,Leg,Draft legislative resolution,A7-0350/2010 ,2010/0074/COD,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,"Article 2, paragraph 1, point 2",0.0,GUE/NGL,RCV,-
1274,1275,55.0,2010-12-15 00:00:00,Citizens’ initiative,***I,Leg,Draft legislative resolution,A7-0350/2010 ,2010/0074/COD,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,"Article 3, paragraph 2",0.0,GUE/NGL,RCV,-
1275,1276,55.0,2010-12-15 00:00:00,Citizens’ initiative,***I,Leg,Draft legislative resolution,A7-0350/2010 ,2010/0074/COD,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,"Article 5, paragraph 4",0.0,GUE/NGL,RCV,-
1276,1277,55.0,2010-12-15 00:00:00,Citizens’ initiative,***I,Leg,Draft legislative resolution,A7-0350/2010 ,2010/0074/COD,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,Recital 5,0.0,GUE/NGL,RCV,-
1277,1278,55.0,2010-12-15 00:00:00,Citizens’ initiative,***I,Leg,Draft legislative resolution,A7-0350/2010 ,2010/0074/COD,Committee on Constitutional Affairs,Constitutional and inter-institutional affairs,vote: legislative resolution ,1.0,0,RCV,+
1278,1279,55.0,2010-12-15 00:00:00,Presentation of the Commission work programme for 2011,,Non,Joint motion for a resolution,RC-B7-0688/2010 ,2010/2639/RSP,0,Constitutional and inter-institutional affairs,Paragraph 11,0.0,original text,RCV,+
1279,1280,55.0,2010-12-15 00:00:00,Presentation of the Commission work programme for 2011,,Non,Joint motion for a resolution,RC-B7-0688/2010 ,2010/2639/RSP,0,Constitutional and inter-institutional affairs,After paragraph 26,0.0,ECR,RCV,-
1280,1281,55.0,2010-12-15 00:00:00,Presentation of the Commission work programme for 2011,,Non,Joint motion for a resolution,RC-B7-0688/2010 ,2010/2639/RSP,0,Constitutional and inter-institutional affairs,After paragraph 59,0.0,ECR,RCV,-
1281,1282,55.0,2010-12-15 00:00:00,Future of the Africa/EU strategic partnership on the eve of 3rd Africa/EU summit,,Non,Joint motion for a resolution,RC-B7-0693/2010/rev ,2010/2911/RSP,0,Foreign & security policy,Paragraph 34,0.0,original text,RCV,+
1282,1283,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Paragraph 12,0.0,GUE/NGL,RCV,-
1283,1284,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",After paragraph 12,0.0,GUE/NGL,RCV,-
1284,1285,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",Paragraph 24,0.0,GUE/NGL,RCV,-
1285,1286,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Paragraph 50, after indent 6",0.0,GUE/NGL,RCV,-
1286,1287,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Paragraph 50, indent 9",0.0,GUE/NGL,RCV,-
1287,1288,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Paragraph 50, after indent 11",0.0,GUE/NGL,RCV,-
1288,1289,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Paragraph 50, after indent 11",0.0,GUE/NGL,RCV,-
1289,1290,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs","Paragraph 50, indent 17",0.0,original text,RCV,+
1290,1291,55.0,2010-12-15 00:00:00,Fundamental rights in the European Union (2009) - Effective implementation after the entry into force of the Treaty of Lisbon,,Non,Motion for a resolution,A7-0344/2010 ,2009/2161/INI,"Committee on Civil Liberties, Justice and Home Affairs","Civil liberties, justice & home affairs",vote: resolution (text as a whole)  ,1.0,0,RCV,+
1291,1292,55.0,2010-12-15 00:00:00,Energy Efficiency Action Plan,,Non,Motion for a resolution,A7-0331/2010 ,2010/2107/INI,"Committee on Industry, Research and Energy","Industry, research & energy",Paragraph 5,0.0,original text,RCV,+
